prot_index,ph,note,ph_dependence,uniprot_id
32,5.5,High catalytic activity is observed between pH 5.5 and 7.0. {ECO:0000269|PubMed:12639950};,Optimum pH is 5.5. High catalytic activity is observed between pH 5.5 and 7.0. {ECO:0000269|PubMed:12639950};,A0A140N5J7
34,7.5,(PubMed:19574214). Active at pH 5.5-7.5 (PubMed:19574214). {ECO:0000269|PubMed:19574214};,Optimum pH is 7.5 (PubMed:19574214). Active at pH 5.5-7.5 (PubMed:19574214). {ECO:0000269|PubMed:19574214};,A0A144A2H0
35,4.5,{ECO:0000269|PubMed:27227328};,Optimum pH is 4.5. {ECO:0000269|PubMed:27227328};,A0A193AU77
36,5.0,{ECO:0000269|PubMed:27227328};,Optimum pH is 5. {ECO:0000269|PubMed:27227328};,A0A193AUF6
37,8.0,{ECO:0000269|PubMed:27901067};,Optimum pH is 8. {ECO:0000269|PubMed:27901067};,A0A1L3THR9
39,7.0,{ECO:0000269|PubMed:28204567};,Optimum pH is 7.0. {ECO:0000269|PubMed:28204567};,A0A1S5RW73
40,9.0,for oxidation of Fe(2+). {ECO:0000269|PubMed:24097349};,Optimum pH is 9.0 for oxidation of Fe(2+). {ECO:0000269|PubMed:24097349};,A0A1S7LCW6
41,9.4,{ECO:0000269|PubMed:363427};,Optimum pH is 9.4. {ECO:0000269|PubMed:363427};,A0A1U8QNG8
42,6.5,{ECO:0000269|PubMed:33172891};,Optimum pH is 6.5. {ECO:0000269|PubMed:33172891};,A0A2N6JFX7
43,8.0,{ECO:0000269|PubMed:29900074};,Optimum pH is 8.0. {ECO:0000269|PubMed:29900074};,A0A2U8QPE6
44,8.0,{ECO:0000269|PubMed:29807982};,Optimum pH is 8. {ECO:0000269|PubMed:29807982};,A0A2U9GGW3
47,8.0,{ECO:0000269|PubMed:28063838};,Optimum pH is 8.0. {ECO:0000269|PubMed:28063838};,A0A411EZW9
49,7.5,{ECO:0000269|PubMed:30934718};,Optimum pH is 7.5. {ECO:0000269|PubMed:30934718};,A0A4P8DY91
51,7.5,{ECO:0000269|PubMed:20615418};,Optimum pH is 7.5. {ECO:0000269|PubMed:20615418};,A0A6M7H989
52,6.0,for hydrolysis of alpha-cyclodextrin. {ECO:0000269|PubMed:31212108};,Optimum pH is 6.0 for hydrolysis of alpha-cyclodextrin. {ECO:0000269|PubMed:31212108};,A0A7U9P668
53,8.5,(at 37 degrees Celsius). {ECO:0000269|PubMed:17977854};,Optimum pH is 8.5 (at 37 degrees Celsius). {ECO:0000269|PubMed:17977854};,A0A8V1ABE9
55,5.5,{ECO:0000269|PubMed:26576949};,Optimum pH is 5.5. {ECO:0000269|PubMed:26576949};,A0MQA3
56,10.0,{ECO:0000269|PubMed:17064315};,Optimum pH is 10. {ECO:0000269|PubMed:17064315};,A0MTQ2
59,8.0,{ECO:0000269|PubMed:18221489};,Optimum pH is 8. {ECO:0000269|PubMed:18221489};,A0R2E6
60,7.0,{ECO:0000269|Ref.4};,Optimum pH is 7. {ECO:0000269|Ref.4};,A0R4M9
61,7.5,{ECO:0000269|PubMed:23364516};,Optimum pH is 7.5. {ECO:0000269|PubMed:23364516};,A0R618
62,7.5,to 9.0. {ECO:0000269|PubMed:20624223};,Optimum pH is 7.5 to 9.0. {ECO:0000269|PubMed:20624223};,A0R6D0
64,5.3,Retains over 90% of its activity in the pH range of 5 to 6. {ECO:0000269|PubMed:23064345};,Optimum pH is 5.3. Retains over 90% of its activity in the pH range of 5 to 6. {ECO:0000269|PubMed:23064345};,A1A278
67,9.5,{ECO:0000269|PubMed:17139450};,Optimum pH is 9.5. {ECO:0000269|PubMed:17139450};,A1XLE2
68,6.0,"Larger substrate spectrum at pH 7.5, with a lower activity, thought. {ECO:0000269|PubMed:17241449};","Optimum pH is 6. Larger substrate spectrum at pH 7.5, with a lower activity, thought. {ECO:0000269|PubMed:17241449};",A1XWY7
69,9.0,{ECO:0000269|PubMed:18641147};,Optimum pH is 9.0. {ECO:0000269|PubMed:18641147};,A1YYW7
70,8.5,{ECO:0000269|PubMed:18086666};,Optimum pH is 8.5. {ECO:0000269|PubMed:18086666};,A2AJ88
71,9.4,"Active from pH 7 to pH 11. {ECO:0000269|PubMed:16321042, ECO:0000269|PubMed:19674460, ECO:0000269|PubMed:20414651};","Optimum pH is 9.4. Active from pH 7 to pH 11. {ECO:0000269|PubMed:16321042, ECO:0000269|PubMed:19674460, ECO:0000269|PubMed:20414651};",A2QAC0
72,6.0,{ECO:0000269|PubMed:24947135};,Optimum pH is 6. {ECO:0000269|PubMed:24947135};,A2R2V4
74,8.0,"{ECO:0000269|PubMed:15218073, ECO:0000269|PubMed:16249471};","Optimum pH is 8.0. {ECO:0000269|PubMed:15218073, ECO:0000269|PubMed:16249471};",A2VCW5
75,6.0,{ECO:0000269|PubMed:29176862};,Optimum pH is 6.0. {ECO:0000269|PubMed:29176862};,A2XDA1
76,7.0,{ECO:0000269|PubMed:29870811};,Optimum pH is 7. {ECO:0000269|PubMed:29870811};,A3DD66
78,6.0,{ECO:0000269|PubMed:16336192};,Optimum pH is 6.0. {ECO:0000269|PubMed:16336192};,A3DIH0
80,6.5,{ECO:0000269|PubMed:17118474};,Optimum pH is 6.5. {ECO:0000269|PubMed:17118474};,A3DP49
83,7.0,Retains about 90% of maximum activity at pH 8.0. {ECO:0000269|PubMed:26639844};,Optimum pH is around 7.0. Retains about 90% of maximum activity at pH 8.0. {ECO:0000269|PubMed:26639844};,A3MTW6
88,9.0,{ECO:0000269|PubMed:19193709};,Optimum pH is 9.0. {ECO:0000269|PubMed:19193709};,A4F2N8
89,7.5,{ECO:0000269|PubMed:22526792};,Optimum pH is 7.5. {ECO:0000269|PubMed:22526792};,A4IU28
90,7.0,{ECO:0000269|PubMed:19152315};,Optimum pH is 7.0. {ECO:0000269|PubMed:19152315};,A4Q9F0
91,5.25,"for the catalase reaction. Stable from pH 5.5 to pH 11. {ECO:0000269|PubMed:21971530, ECO:0000269|PubMed:22822072};","Optimum pH is 5.25 for the catalase reaction. Stable from pH 5.5 to pH 11. {ECO:0000269|PubMed:21971530, ECO:0000269|PubMed:22822072};",A4QUT2
92,6.0,for the catalase reaction. {ECO:0000269|PubMed:19000033};,Optimum pH is 6.0 for the catalase reaction. {ECO:0000269|PubMed:19000033};,A4R5S9
94,7.5,{ECO:0000269|PubMed:31488549};,Optimum pH is 7.5. {ECO:0000269|PubMed:31488549};,A5CAL1
95,8.0,Totally inactive at pH 9.0. {ECO:0000269|PubMed:11936836};,Optimum pH is 8.0. Totally inactive at pH 9.0. {ECO:0000269|PubMed:11936836};,A5F120
98,6.0,{ECO:0000269|PubMed:12071645};,Optimum pH is 6. {ECO:0000269|PubMed:12071645};,A5JUY8
101,9.5,"and 9.6-9.5 with poly(P)(32) and ATP as the phosphoryl donors, respectively. {ECO:0000269|PubMed:8381043};","Optimum pH is 9.5 and 9.6-9.5 with poly(P)(32) and ATP as the phosphoryl donors, respectively. {ECO:0000269|PubMed:8381043};",A5U654
102,8.0,{ECO:0000269|PubMed:17611797};,Optimum pH is 8. {ECO:0000269|PubMed:17611797};,A5Y5L5
103,8.5,{ECO:0000269|PubMed:17565994};,Optimum pH is 8.5. {ECO:0000269|PubMed:17565994};,A6BM07
105,7.0,{ECO:0000269|PubMed:31548418};,Optimum pH is 7.0. {ECO:0000269|PubMed:31548418};,A6NK06
106,5.0,{ECO:0000269|PubMed:8663284};,Optimum pH is 5.0. {ECO:0000269|PubMed:8663284};,A6P6V9
107,9.0,{ECO:0000269|PubMed:20676924};,Optimum pH is 9.0. {ECO:0000269|PubMed:20676924};,A6T7D6
108,7.0,to 8.0. {ECO:0000269|PubMed:17557831};,Optimum pH is 7.0 to 8.0. {ECO:0000269|PubMed:17557831};,A7BFV8
109,8.0,The pH has no influence on the tropine to pseudotropine product ratio. {ECO:0000269|PubMed:18221363};,Optimum pH is 8.0. The pH has no influence on the tropine to pseudotropine product ratio. {ECO:0000269|PubMed:18221363};,A7DY56
114,6.5,{ECO:0000269|PubMed:23430255};,Optimum pH is 6.5. {ECO:0000269|PubMed:23430255};,A7XDQ9
115,7.5,{ECO:0000269|PubMed:17166851};,Optimum pH is 7.5. {ECO:0000269|PubMed:17166851};,A8B2U2
116,6.5,{ECO:0000269|PubMed:26619288};,Optimum pH is 6.5. {ECO:0000269|PubMed:26619288};,A8MS41
117,9.0,{ECO:0000269|PubMed:7730276};,Optimum pH is 9.0. {ECO:0000269|PubMed:7730276};,A8R3S4
118,7.0,(at 60 degrees Celsius). {ECO:0000269|PubMed:20061481};,Optimum pH is 7.0 (at 60 degrees Celsius). {ECO:0000269|PubMed:20061481};,A9BHI9
119,8.0,{ECO:0000269|PubMed:16461638};,Optimum pH is 8. {ECO:0000269|PubMed:16461638};,A9CH28
120,7.0,(at 55 degrees Celsius). {ECO:0000269|PubMed:17259315};,Optimum pH is 7 (at 55 degrees Celsius). {ECO:0000269|PubMed:17259315};,A9WGE2
125,6.8,{ECO:0000269|PubMed:24508689};,Optimum pH is 6.8. {ECO:0000269|PubMed:24508689};,B0RP51
126,7.5,{ECO:0000269|PubMed:16317081};,Optimum pH is 7.5. {ECO:0000269|PubMed:16317081};,B0S6T2
127,5.0,Active from pH 2.5 to 6.0. {ECO:0000269|PubMed:8900166};,Optimum pH is 5. Active from pH 2.5 to 6.0. {ECO:0000269|PubMed:8900166};,B0XT72
128,9.0,{ECO:0000269|PubMed:18223037};,Optimum pH is 9.0. {ECO:0000269|PubMed:18223037};,B0ZB55
129,8.5,{ECO:0000269|PubMed:18223037};,Optimum pH is 8.5. {ECO:0000269|PubMed:18223037};,B0ZB56
130,8.0,{ECO:0000269|Ref.1};,Optimum pH is 8.0. {ECO:0000269|Ref.1};,B1A612
131,8.0,{ECO:0000269|PubMed:21094631};,Optimum pH is 8.0. {ECO:0000269|PubMed:21094631};,B1NF19
132,8.5,{ECO:0000269|PubMed:19341812};,Optimum pH is 8.5. {ECO:0000269|PubMed:19341812};,B1PVZ9
133,8.5,and 10.5. {ECO:0000269|PubMed:16282322};,Optimum pH is between 8.5 and 10.5. {ECO:0000269|PubMed:16282322};,B1VTI5
134,7.5,for (+)-caryolan-1-ol synthesis. {ECO:0000269|PubMed:21693706};,Optimum pH is 7.5 for (+)-caryolan-1-ol synthesis. {ECO:0000269|PubMed:21693706};,B1W019
135,4.0,{ECO:0000269|PubMed:21037302};,Optimum pH is 4.0. {ECO:0000269|PubMed:21037302};,B2B3C0
138,8.5,{ECO:0000269|PubMed:20843822};,Optimum pH is 8.5. {ECO:0000269|PubMed:20843822};,B2DFG5
140,8.5,{ECO:0000269|PubMed:26913076};,Optimum pH is 8.5. {ECO:0000269|PubMed:26913076};,B2FSW8
141,7.5,{ECO:0000269|PubMed:23248280};,Optimum pH is 7.5. {ECO:0000269|PubMed:23248280};,B2HN69
143,7.5,{ECO:0000269|PubMed:18326827};,Optimum pH is 7.5. {ECO:0000269|PubMed:18326827};,B2KPR3
144,7.0,{ECO:0000269|PubMed:21896480};,Optimum pH is 7.0. {ECO:0000269|PubMed:21896480};,B2RID1
145,6.7,", using Lys-Ala-MCA as substrate. {ECO:0000269|PubMed:24398682};","Optimum pH is 6.7, using Lys-Ala-MCA as substrate. {ECO:0000269|PubMed:24398682};",B2RIT0
147,7.5,Activity remains high from pH 6.5 to 9.5. Loses 60% of its activity following incubation at pH 3.5 for 5 minutes. {ECO:0000269|PubMed:9538207};,Optimum pH is 7.5. Activity remains high from pH 6.5 to 9.5. Loses 60% of its activity following incubation at pH 3.5 for 5 minutes. {ECO:0000269|PubMed:9538207};,B2RLK2
148,5.0,The activity drops sharply below pH 4.5 and above pH 5.5. {ECO:0000269|PubMed:29304441};,Optimum pH is 5.0. The activity drops sharply below pH 4.5 and above pH 5.5. {ECO:0000269|PubMed:29304441};,B2UP57
152,4.5,with LNB-beta-pNP as substrate and pH 6.0 with PA-lacto-N-tetraose. {ECO:0000269|PubMed:18469123};,Optimum pH is 4.5 with LNB-beta-pNP as substrate and pH 6.0 with PA-lacto-N-tetraose. {ECO:0000269|PubMed:18469123};,B3TLD6
153,9.0,{ECO:0000269|Ref.1};,Optimum pH is 9.0. {ECO:0000269|Ref.1};,B3VI55
154,7.0,{ECO:0000269|PubMed:24101465};,Optimum pH is 7. {ECO:0000269|PubMed:24101465};,B4EY22
155,3.5,Maintains more than 50% of the maximum activity at pH 2.5-6.0. Not active at a pH above 7.0. {ECO:0000269|PubMed:18579426};,Optimum pH is 3.5. Maintains more than 50% of the maximum activity at pH 2.5-6.0. Not active at a pH above 7.0. {ECO:0000269|PubMed:18579426};,B4XC07
156,7.0,{ECO:0000269|PubMed:18931117};,Optimum pH is 7.0. {ECO:0000269|PubMed:18931117};,B5BLW5
158,8.0,{ECO:0000269|PubMed:27102126};,Optimum pH is 8.0. {ECO:0000269|PubMed:27102126};,B5ZZ34
159,6.0,", in the intact toxin complex optimum pH is pH 4.0 to pH 8.0. {ECO:0000269|PubMed:22108167};","Optimum pH is 6.0, in the intact toxin complex optimum pH is pH 4.0 to pH 8.0. {ECO:0000269|PubMed:22108167};",B6A876
160,5.0,", in the intact toxin complex optimum pH is pH 4.0 to pH 8.0. {ECO:0000269|PubMed:22108167};","Optimum pH is 5.0, in the intact toxin complex optimum pH is pH 4.0 to pH 8.0. {ECO:0000269|PubMed:22108167};",B6A879
161,7.0,with DMS as substrate. {ECO:0000269|PubMed:34630359};,Optimum pH is 7.0 with DMS as substrate. {ECO:0000269|PubMed:34630359};,B6BQB2
162,8.4,{ECO:0000269|PubMed:9355751};,Optimum pH is 8.4. {ECO:0000269|PubMed:9355751};,B6HLU1
163,7.0,{ECO:0000269|PubMed:19561185};,Optimum pH is 7. {ECO:0000269|PubMed:19561185};,B6V6V5
164,7.0,{ECO:0000269|PubMed:19561185};,Optimum pH is 7. {ECO:0000269|PubMed:19561185};,B6V6V6
165,8.0,with Mn(2+) as cofactor and 8.8 with Mg(2+) as cofactor. {ECO:0000269|PubMed:32824636};,Optimum pH is 8.0 with Mn(2+) as cofactor and 8.8 with Mg(2+) as cofactor. {ECO:0000269|PubMed:32824636};,B7G620
166,4.0,{ECO:0000269|PubMed:27064905};,Optimum pH is 4.0. {ECO:0000269|PubMed:27064905};,B8AL97
168,7.0,{ECO:0000269|PubMed:24242247};,Optimum pH is 7. {ECO:0000269|PubMed:24242247};,B8QHP1
169,5.8,"for acetylxylan esterase activity, and 5.8 for endo-1,4-beta-xylanase activity.;","Optimum pH is 5.8 for acetylxylan esterase activity, and 5.8 for endo-1,4-beta-xylanase activity.;",B8YG19
170,6.0,{ECO:0000269|PubMed:23135328};,Optimum pH is 6.0. {ECO:0000269|PubMed:23135328};,B9DFA8
171,7.0,Active between pH 6 and pH 8. {ECO:0000269|PubMed:17611796};,Optimum pH is 7. Active between pH 6 and pH 8. {ECO:0000269|PubMed:17611796};,B9DGU7
172,6.5,with oleate as substrate. {ECO:0000269|PubMed:22203098};,Optimum pH is 6.5 with oleate as substrate. {ECO:0000269|PubMed:22203098};,B9E972
173,6.5,{ECO:0000269|PubMed:10960102};,Optimum pH is 6.5. {ECO:0000269|PubMed:10960102};,B9K7M5
174,6.8,{ECO:0000269|PubMed:24149797};,Optimum pH is 6.8. {ECO:0000269|PubMed:24149797};,B9KDD4
178,7.0,"Activity is reduced to about 70% and 60% after incubation at pH 5.0 and pH 9.0, respectively, for 1 hour. {ECO:0000269|PubMed:26273287};","Optimum pH is 7.0. Activity is reduced to about 70% and 60% after incubation at pH 5.0 and pH 9.0, respectively, for 1 hour. {ECO:0000269|PubMed:26273287};",C0HJE7
181,8.0,{ECO:0000269|PubMed:26996495};,Optimum pH is 8.0. {ECO:0000269|PubMed:26996495};,C0HK05
189,7.0,(at 40 degrees Celsius). {ECO:0000269|PubMed:21483860};,Optimum pH is 7.0 (at 40 degrees Celsius). {ECO:0000269|PubMed:21483860};,C0LT23
190,7.0,{ECO:0000269|PubMed:17189358};,Optimum pH is 7. {ECO:0000269|PubMed:17189358};,C0QRP9
191,8.0,{ECO:0000269|PubMed:17189358};,Optimum pH is 8. {ECO:0000269|PubMed:17189358};,C0QRQ2
194,7.0,(PubMed:25004978). Active between pH 6-8.5 (PubMed:25004978). {ECO:0000269|PubMed:25004978};,Optimum pH is 7 (PubMed:25004978). Active between pH 6-8.5 (PubMed:25004978). {ECO:0000269|PubMed:25004978};,C4M4T9
195,7.5,(with 3'(2')-phosphoadenosine 5'-phosphate (PAP) as substrate). {ECO:0000269|PubMed:25372691};,Optimum pH is 7.5 (with 3'(2')-phosphoadenosine 5'-phosphate (PAP) as substrate). {ECO:0000269|PubMed:25372691};,C4M633
197,7.5,{ECO:0000269|PubMed:18495659};,Optimum pH is 7.5. {ECO:0000269|PubMed:18495659};,C5H429
198,8.5,{ECO:0000269|Ref.1};,Optimum pH is 8.5. {ECO:0000269|Ref.1};,C5I9X1
199,8.0,Active in a broad range of pH varying from 6 to 9. {ECO:0000269|PubMed:19292760};,Optimum pH is 8. Active in a broad range of pH varying from 6 to 9. {ECO:0000269|PubMed:19292760};,C7A2A0
201,6.5,with ONPG as substrate. Over 90% of activity in the pH range 6.5-8.5. Highly efficient at pH range 4.5-9.5. {ECO:0000269|PubMed:19631003};,Optimum pH is 6.5 with ONPG as substrate. Over 90% of activity in the pH range 6.5-8.5. Highly efficient at pH range 4.5-9.5. {ECO:0000269|PubMed:19631003};,C7ASJ5
202,6.0,{ECO:0000269|PubMed:19465645};,Optimum pH is around 6. {ECO:0000269|PubMed:19465645};,C7DLJ6
203,9.0,No activity between pH 3-6. {ECO:0000269|PubMed:21109751};,Optimum pH is 9. No activity between pH 3-6. {ECO:0000269|PubMed:21109751};,C7E9W0
204,8.0,"{ECO:0000269|PubMed:18849565, ECO:0000269|PubMed:9083041};","Optimum pH is 8. {ECO:0000269|PubMed:18849565, ECO:0000269|PubMed:9083041};",C7S340
205,6.5,"to 7.4. {ECO:0000269|PubMed:15948966, ECO:0000269|PubMed:17429948};","Optimum pH is 6.5 to 7.4. {ECO:0000269|PubMed:15948966, ECO:0000269|PubMed:17429948};",C8VSZ2
206,8.0,for casein degradation. Active in the broad pH range from 6.5 to 8.5. {ECO:0000269|PubMed:19919176};,Optimum pH is 8 for casein degradation. Active in the broad pH range from 6.5 to 8.5. {ECO:0000269|PubMed:19919176};,D0EM77
207,6.5,at 30 degrees Celsius. {ECO:0000269|PubMed:10333591};,Optimum pH is 6.5 at 30 degrees Celsius. {ECO:0000269|PubMed:10333591};,D0TZF0
208,7.9,{ECO:0000269|PubMed:22307920};,Optimum pH is 7.9. {ECO:0000269|PubMed:22307920};,D2Z026
209,8.0,{ECO:0000269|PubMed:23529730};,Optimum pH is 8.0. {ECO:0000269|PubMed:23529730};,D2Z030
212,4.2,"{ECO:0000269|PubMed:16995898, ECO:0000269|PubMed:22779704};","Optimum pH is 4.2. {ECO:0000269|PubMed:16995898, ECO:0000269|PubMed:22779704};",D3RVD4
214,5.0,{ECO:0000269|PubMed:2618245};,Optimum pH is 5. {ECO:0000269|PubMed:2618245};,D3ZAW2
216,6.5,{ECO:0000269|PubMed:6260203};,Optimum pH is 6.5. {ECO:0000269|PubMed:6260203};,D3ZMY7
217,6.5,Active from 5.5 to 9.0 with 4-oxo-L-proline. {ECO:0000269|PubMed:35150746};,Optimum pH is 6.5. Active from 5.5 to 9.0 with 4-oxo-L-proline. {ECO:0000269|PubMed:35150746};,D4A1J4
218,8.5,It shows 50% activity at pH values of 6 and 10. {ECO:0000269|PubMed:23949136};,Optimum pH is 8.5. It shows 50% activity at pH values of 6 and 10. {ECO:0000269|PubMed:23949136};,D4GP33
221,8.0,and 9. {ECO:0000269|PubMed:9738442};,Optimum pH is between 8 and 9. {ECO:0000269|PubMed:9738442};,D4GTL2
222,7.0,Very little activity is detected at pH 6.1 or 8.0. {ECO:0000269|PubMed:9738442};,Optimum pH is 7. Very little activity is detected at pH 6.1 or 8.0. {ECO:0000269|PubMed:9738442};,D4GTL3
224,7.5,{ECO:0000269|PubMed:22493022};,Optimum pH is 7.5. {ECO:0000269|PubMed:22493022};,D4GYE0
225,7.5,Remains partially active at pH 11. {ECO:0000269|PubMed:20226884};,Optimum pH is 7.5. Remains partially active at pH 11. {ECO:0000269|PubMed:20226884};,D4GYV5
228,7.0,{ECO:0000269|PubMed:31069522};,Optimum pH is 7.0. {ECO:0000269|PubMed:31069522};,D4NUX0
229,8.2,{ECO:0000269|PubMed:9293022};,Optimum pH is 8.2. {ECO:0000269|PubMed:9293022};,D4Z2G1
230,6.0,for xylanase activity. {ECO:0000269|PubMed:19304844};,Optimum pH is 6.0 for xylanase activity. {ECO:0000269|PubMed:19304844};,D5EY13
231,5.0,{ECO:0000269|PubMed:19304844};,Optimum pH is 5.0. {ECO:0000269|PubMed:19304844};,D5EY15
234,5.5,"{ECO:0000269|PubMed:10750901, ECO:0000269|PubMed:21875895};","Optimum pH is 5.5. {ECO:0000269|PubMed:10750901, ECO:0000269|PubMed:21875895};",D5MTF8
235,7.5,{ECO:0000269|PubMed:26441857};,Optimum pH is 7.5. {ECO:0000269|PubMed:26441857};,D5TM67
236,7.5,{ECO:0000269|PubMed:20378533};,Optimum pH is 7.5. {ECO:0000269|PubMed:20378533};,D6MZJ6
237,6.6,{ECO:0000269|PubMed:16621827};,Optimum pH is 6.6. {ECO:0000269|PubMed:16621827};,D6R8X8
239,9.5,for the oxidation reaction and 6.5 for the reduction reaction. {ECO:0000269|Ref.2};,Optimum pH is 9.5 for the oxidation reaction and 6.5 for the reduction reaction. {ECO:0000269|Ref.2};,D7URM0
243,3.5,"for F420 reduction with NADPH, and 8.0 for NADP(+) reduction with F420H(2). {ECO:0000269|PubMed:9821972};","Optimum pH is 3.5 for F420 reduction with NADPH, and 8.0 for NADP(+) reduction with F420H(2). {ECO:0000269|PubMed:9821972};",D9PVP5
246,9.0,for the linalool dehydratase activity. {ECO:0000269|PubMed:20663876};,Optimum pH is 9.0 for the linalool dehydratase activity. {ECO:0000269|PubMed:20663876};,E1XUJ2
247,6.8,"{ECO:0000269|PubMed:20419468, ECO:0000269|Ref.2};","Optimum pH is 6.8. {ECO:0000269|PubMed:20419468, ECO:0000269|Ref.2};",E2E2P0
248,7.2,"for the forward reaction and 7.0 for the reverse reaction. {ECO:0000269|PubMed:7663168, ECO:0000269|PubMed:8577346};","Optimum pH is 7.2 for the forward reaction and 7.0 for the reverse reaction. {ECO:0000269|PubMed:7663168, ECO:0000269|PubMed:8577346};",E2RU81
251,6.0,;,Optimum pH is 6.0.;,E3W9M3
253,8.0,{ECO:0000269|PubMed:24271187};,Optimum pH is 8.0. {ECO:0000269|PubMed:24271187};,E4QP00
254,8.0,for hydrogenase activity at >95 degrees Celsius. {ECO:0000269|PubMed:10714990};,Optimum pH is 8 for hydrogenase activity at >95 degrees Celsius. {ECO:0000269|PubMed:10714990};,E7FHC4
255,8.0,for hydrogenase activity at >95 degrees Celsius. {ECO:0000269|PubMed:10714990};,Optimum pH is 8 for hydrogenase activity at >95 degrees Celsius. {ECO:0000269|PubMed:10714990};,E7FHF8
257,8.0,"for hydrogenase activity at >95 degrees Celsius. {ECO:0000269|PubMed:11054105, ECO:0000269|PubMed:2538471, ECO:0000269|Ref.4};","Optimum pH is 8 for hydrogenase activity at >95 degrees Celsius. {ECO:0000269|PubMed:11054105, ECO:0000269|PubMed:2538471, ECO:0000269|Ref.4};",E7FHU4
259,8.0,"for hydrogenase activity at >95 degrees Celsius. {ECO:0000269|PubMed:11054105, ECO:0000269|PubMed:2538471, ECO:0000269|Ref.4};","Optimum pH is 8 for hydrogenase activity at >95 degrees Celsius. {ECO:0000269|PubMed:11054105, ECO:0000269|PubMed:2538471, ECO:0000269|Ref.4};",E7FI44
261,6.0,{ECO:0000269|PubMed:23981508};,Optimum pH is 6. {ECO:0000269|PubMed:23981508};,E8WYN5
262,9.0,{ECO:0000269|PubMed:22569531};,Optimum pH is 9. {ECO:0000269|PubMed:22569531};,E9AE57
265,8.0,{ECO:0000269|PubMed:22735453};,Optimum pH is 8. {ECO:0000269|PubMed:22735453};,F1MWM0
268,7.5,{ECO:0000269|PubMed:19429680};,Optimum pH is 7.5. {ECO:0000269|PubMed:19429680};,F1QG30
269,7.0,{ECO:0000269|PubMed:7831203};,Optimum pH is 7. {ECO:0000269|PubMed:7831203};,F1RKQ4
271,8.5,{ECO:0000269|Ref.1};,Optimum pH is 8.5. {ECO:0000269|Ref.1};,F1SVH7
272,9.0,{ECO:0000269|PubMed:21318560};,Optimum pH is 9.0. {ECO:0000269|PubMed:21318560};,F2WP51
273,7.5,with myricetin as substrate (in the presence of S-adenosylmethionine). {ECO:0000269|PubMed:21343428};,Optimum pH is 7.5 with myricetin as substrate (in the presence of S-adenosylmethionine). {ECO:0000269|PubMed:21343428};,F2YTN4
274,8.0,with myricetin as substrate (in the presence of S-adenosylmethionine). {ECO:0000269|PubMed:21343428};,Optimum pH is 8 with myricetin as substrate (in the presence of S-adenosylmethionine). {ECO:0000269|PubMed:21343428};,F2YTN5
276,8.0,{ECO:0000269|PubMed:15720402};,Optimum pH is 8.0. {ECO:0000269|PubMed:15720402};,F4HYF3
279,7.0,Active between pH 6 and pH 8. {ECO:0000269|PubMed:17611796};,Optimum pH is 7. Active between pH 6 and pH 8. {ECO:0000269|PubMed:17611796};,F4IV16
280,7.0,{ECO:0000269|PubMed:17652095};,Optimum pH is 7.0. {ECO:0000269|PubMed:17652095};,F4J220
281,5.5,{ECO:0000269|PubMed:29178188};,Optimum pH is 5.5. {ECO:0000269|PubMed:29178188};,F4JFU8
282,8.0,with RNA and ssDNA as substrates. {ECO:0000269|PubMed:23620482};,Optimum pH is 8 with RNA and ssDNA as substrates. {ECO:0000269|PubMed:23620482};,F4JJL0
283,8.0,with RNA and ssDNA as substrates. {ECO:0000269|PubMed:23620482};,Optimum pH is 8 with RNA and ssDNA as substrates. {ECO:0000269|PubMed:23620482};,F4JJL3
284,7.0,{ECO:0000269|PubMed:17136424};,Optimum pH is 7.0. {ECO:0000269|PubMed:17136424};,F4JTE7
285,7.5,{ECO:0000269|PubMed:17220201};,Optimum pH is 7.5. {ECO:0000269|PubMed:17220201};,F4JUY5
288,6.0,{ECO:0000269|PubMed:20393707};,Optimum pH is 6. {ECO:0000269|PubMed:20393707};,F7IX06
289,8.0,"At pH below 7.0 or above 9.0, there is substantial loss of activity. {ECO:0000269|PubMed:21949128};","Optimum pH is 8. At pH below 7.0 or above 9.0, there is substantial loss of activity. {ECO:0000269|PubMed:21949128};",F8G0M4
290,7.0,{ECO:0000269|PubMed:21896480};,Optimum pH is 7.0. {ECO:0000269|PubMed:21896480};,F8WQK8
291,8.0,{ECO:0000269|PubMed:15274916};,Optimum pH is 8.0. {ECO:0000269|PubMed:15274916};,F9VMT6
293,5.5,{ECO:0000269|PubMed:17678650};,Optimum pH is 5.5. {ECO:0000269|PubMed:17678650};,G0RV93
295,7.0,{ECO:0000269|PubMed:21784965};,Optimum pH is 7.0. {ECO:0000269|PubMed:21784965};,G1JSL4
296,2.5,and 5.0. Removal of Ca(2+) from the protein by EDTA treatment narrows the pH range to 2.5-3.5. {ECO:0000269|PubMed:21790816};,Optimum pH is between 2.5 and 5.0. Removal of Ca(2+) from the protein by EDTA treatment narrows the pH range to 2.5-3.5. {ECO:0000269|PubMed:21790816};,G1UH28
297,8.0,"for CHA aldolase activity, and 7.0 for oxaloacetate decarboxylase activity. {ECO:0000269|PubMed:12486039};","Optimum pH is 8.0 for CHA aldolase activity, and 7.0 for oxaloacetate decarboxylase activity. {ECO:0000269|PubMed:12486039};",G2IQQ8
