prot_index,ph,note,ph_dependence,uniprot_id,min_max_diff,activity,reaction_type
2002,7.7,{ECO:0000269|PubMed:6773943};,Optimum pH is 7.7. {ECO:0000269|PubMed:6773943};,Q6AYK3,,1.0,
3966,7.55,"{ECO:0000269|Ref.2, ECO:0000269|Ref.3};","Optimum pH is 7.3-7.8. {ECO:0000269|Ref.2, ECO:0000269|Ref.3};",Q6BZP5,0.5,1.0,
2003,6.75,{ECO:0000269|Ref.2};,Optimum pH is 6.5-7.0. {ECO:0000269|Ref.2};,Q6C354,0.5,1.0,
2004,8.25,{ECO:0000269|Ref.3};,Optimum pH is 8.0-8.5. {ECO:0000269|Ref.3};,Q6C793,0.5,1.0,
3967,10.0,"for the oxidation reaction, and 4-9 for the reduction reaction. {ECO:0000269|PubMed:23608762};","Optimum pH is 10 for the oxidation reaction, and 4-9 for the reduction reaction. {ECO:0000269|PubMed:23608762};",Q6CEE9,,1.0,
2005,8.0,{ECO:0000269|PubMed:7601851};,Optimum pH is 8. {ECO:0000269|PubMed:7601851};,Q6DLR9,,1.0,
2006,8.0,{ECO:0000269|PubMed:16254442};,Optimum pH is 8. {ECO:0000269|PubMed:16254442};,Q6DTN4,,1.0,
2008,7.8,{ECO:0000269|PubMed:24134674};,Optimum pH is 7.8. {ECO:0000269|PubMed:24134674};,Q6EPG8,,1.0,
2009,8.0,for the hydrolysis of Gly-Pro-pNA. No hydrolysis is detected at a pH below 5.5 or above 11.0. {ECO:0000269|PubMed:8988635};,Optimum pH is 8.0 for the hydrolysis of Gly-Pro-pNA. No hydrolysis is detected at a pH below 5.5 or above 11.0. {ECO:0000269|PubMed:8988635};,Q6F3I7,,1.0,
2010,7.0,{ECO:0000269|PubMed:15231795};,Optimum pH is 7. {ECO:0000269|PubMed:15231795};,Q6F494,,1.0,
2011,8.0,{ECO:0000269|PubMed:9647818};,Optimum pH is 8. {ECO:0000269|PubMed:9647818};,Q6F4M8,,1.0,
3968,8.5,{ECO:0000269|PubMed:15136574};,Optimum pH is 8.5. {ECO:0000269|PubMed:15136574};,Q6F4N1,,1.0,
2012,8.7,{ECO:0000269|PubMed:20620151};,Optimum pH is 8.7. {ECO:0000269|PubMed:20620151};,Q6GIL8,,1.0,
2013,9.0,{ECO:0000269|PubMed:17015445};,Optimum pH is around 9.0. {ECO:0000269|PubMed:17015445};,Q6GMR7,,1.0,
2014,4.0,;,Optimum pH is 4.0.;,Q6H9K0,,1.0,
3969,7.5,{ECO:0000269|PubMed:15205420};,Optimum pH is 7.5. {ECO:0000269|PubMed:15205420};,Q6I7B6,,1.0,
2016,7.0,{ECO:0000269|PubMed:15075399};,Optimum pH is 7.0. {ECO:0000269|PubMed:15075399};,Q6JD73,,1.0,
3970,7.5,{ECO:0000269|PubMed:15157877};,Optimum pH is 7.5. {ECO:0000269|PubMed:15157877};,Q6JTJ0,,1.0,
3971,8.0,{ECO:0000269|PubMed:25728912};,Optimum pH is 8.0. {ECO:0000269|PubMed:25728912};,Q6K332,,1.0,
3972,7.3,and 50% of activity at pH 5.6 and at pH 8.6. {ECO:0000269|PubMed:16684110};,Optimum pH is 7.3 and 50% of activity at pH 5.6 and at pH 8.6. {ECO:0000269|PubMed:16684110};,Q6KZ25,,1.0,
2017,5.5,", and 50% of activity is found at pH 4.5 and 7.5. {ECO:0000269|PubMed:20023024};","Optimum pH is 5.5, and 50% of activity is found at pH 4.5 and 7.5. {ECO:0000269|PubMed:20023024};",Q6KZI8,,1.0,
2019,6.0,{ECO:0000269|PubMed:20023024};,Optimum pH is between 6. {ECO:0000269|PubMed:20023024};,Q6L1T2,,1.0,
4815,5.25,{ECO:0000269|PubMed:28004831};,Optimum pH is 5-5.5. {ECO:0000269|PubMed:28004831};,Q6L1T9,0.5,1.0,
2020,6.6,{ECO:0000269|PubMed:16458304};,Optimum pH is 6.6. {ECO:0000269|PubMed:16458304};,Q6L285,,1.0,
3973,3.5,Highly stable at acidic pH. {ECO:0000269|PubMed:15320336};,Optimum pH is 3.0-4.0. Highly stable at acidic pH. {ECO:0000269|PubMed:15320336};,Q6L6S1,1.0,1.0,
2021,8.0,for 2'-5' oligoadenylate exonuclease activity. {ECO:0000269|PubMed:22285541};,Optimum pH is 8.0 for 2'-5' oligoadenylate exonuclease activity. {ECO:0000269|PubMed:22285541};,Q6L8Q7,,1.0,
2022,7.7,{ECO:0000269|PubMed:12904832};,Optimum pH is 7.7. {ECO:0000269|PubMed:12904832};,Q6M6E7,,1.0,
2023,5.4,for phosphatase activity using pNPP as the substrate. {ECO:0000269|PubMed:16672613};,Optimum pH is 5.4 for phosphatase activity using pNPP as the substrate. {ECO:0000269|PubMed:16672613};,Q6MWZ7,,1.0,
2024,7.0,{ECO:0000269|PubMed:17652095};,Optimum pH is 6.0-8.0. {ECO:0000269|PubMed:17652095};,Q6NLA5,2.0,1.0,
2025,7.0,{ECO:0000269|PubMed:17652095};,Optimum pH is 7.0. {ECO:0000269|PubMed:17652095};,Q6NQL6,,1.0,
2026,6.5,{ECO:0000269|PubMed:15661744};,Optimum pH is 6.5. {ECO:0000269|PubMed:15661744};,Q6NSQ9,,1.0,
2027,7.5,and 8.0. {ECO:0000269|PubMed:25979344};,Optimum pH is between 7.5 and 8.0. {ECO:0000269|PubMed:25979344};,Q6P2P2,,1.0,
2028,7.4,{ECO:0000269|PubMed:19019078};,Optimum pH is 7.4. {ECO:0000269|PubMed:19019078};,Q6P4A8,,1.0,
2029,5.0,{ECO:0000269|PubMed:31979155};,Optimum pH is 5. {ECO:0000269|PubMed:31979155};,Q6P5W5,,1.0,
3975,7.5,;,Optimum pH is 6.0-9.0.;,Q6PH37,3.0,1.0,
2030,7.8,{ECO:0000269|PubMed:16386278};,Optimum pH is 7.8. {ECO:0000269|PubMed:16386278};,Q6PQJ9,,1.0,
2031,7.5,{ECO:0000269|PubMed:17958381};,Optimum pH is 7.5. {ECO:0000269|PubMed:17958381};,Q6PQK2,,1.0,
3976,5.5,;,Optimum pH is 5.5.;,Q6PRW6,,1.0,
2032,10.0,Stable from pH 5 to pH 11. {ECO:0000269|PubMed:1764476};,Optimum pH is 10. Stable from pH 5 to pH 11. {ECO:0000269|PubMed:1764476};,Q6PW77,,1.0,
2033,8.0,Less active at pH 5.0 and pH 10.0. {ECO:0000269|PubMed:15066171};,Optimum pH is 8.0. Less active at pH 5.0 and pH 10.0. {ECO:0000269|PubMed:15066171};,Q6PXP0,,1.0,
2034,8.0,{ECO:0000269|PubMed:21030590};,Optimum pH is 6-10. {ECO:0000269|PubMed:21030590};,Q6Q272,4.0,1.0,
2035,7.0,{ECO:0000269|PubMed:17525158};,Optimum pH is 7.0. {ECO:0000269|PubMed:17525158};,Q6Q4G3,,1.0,
2036,5.8,Activity decreases at higher pH values. {ECO:0000269|PubMed:29171872};,Optimum pH is 5.8. Activity decreases at higher pH values. {ECO:0000269|PubMed:29171872};,Q6QBQ4,,1.0,
3977,4.75,{ECO:0000269|Ref.1};,Optimum pH is 4.5-5.0. {ECO:0000269|Ref.1};,Q6QDR4,0.5,1.0,
4817,8.5,{ECO:0000269|PubMed:19919545};,Optimum pH is 8.5. {ECO:0000269|PubMed:19919545};,Q6QGP7,,1.0,
4818,3.5,{ECO:0000269|Ref.1};,Optimum pH is 3.5. {ECO:0000269|Ref.1};,Q6QJ75,,1.0,
2037,8.25,with all-trans-beta-carotene as substrate. {ECO:0000269|PubMed:16672231};,Optimum pH is 8.0-8.5 with all-trans-beta-carotene as substrate. {ECO:0000269|PubMed:16672231};,Q6QT07,0.5,1.0,
2038,8.25,Active from pH 4.5 to 10. Stable from pH 4 to 11. {ECO:0000269|PubMed:9210340};,Optimum pH is 8.0-8.5. Active from pH 4.5 to 10. Stable from pH 4 to 11. {ECO:0000269|PubMed:9210340};,Q6QWR1,0.5,1.0,
2039,7.25,{ECO:0000269|PubMed:19286665};,Optimum pH is 7-7.5. {ECO:0000269|PubMed:19286665};,Q6RET3,0.5,1.0,
2040,8.8,{ECO:0000269|PubMed:15103157};,Optimum pH is 8.8. {ECO:0000269|PubMed:15103157};,Q6STF1,,1.0,
3978,7.5,{ECO:0000269|PubMed:23524667};,Optimum pH is 7.5. {ECO:0000269|PubMed:23524667};,Q6STM1,,1.0,
3979,8.0,{ECO:0000269|Ref.1};,Optimum pH is 8.0. {ECO:0000269|Ref.1};,Q6T178,,1.0,
2041,7.0,{ECO:0000269|PubMed:15009205};,Optimum pH is 7.0. {ECO:0000269|PubMed:15009205};,Q6T1F5,,1.0,
4819,8.0,{ECO:0000269|PubMed:15009205};,Optimum pH is 8.0. {ECO:0000269|PubMed:15009205};,Q6T1F6,,1.0,
4820,7.0,No activity below pH 3.0 or above pH 11.0. {ECO:0000269|PubMed:14970906};,Optimum pH is 6.0-8.0. No activity below pH 3.0 or above pH 11.0. {ECO:0000269|PubMed:14970906};,Q6T6H8,2.0,1.0,
2042,8.75,{ECO:0000269|PubMed:17567574};,Optimum pH is 8.5-9. {ECO:0000269|PubMed:17567574};,Q6TEC1,0.5,1.0,
2043,7.5,"{ECO:0000269|PubMed:17320169, ECO:0000269|PubMed:30534149};","Optimum pH is 5.5-9.5. {ECO:0000269|PubMed:17320169, ECO:0000269|PubMed:30534149};",Q6TGQ8,4.0,1.0,
3980,8.0,"(Ref.1). Stable between pH 7.5 and 8.5 (Ref.2). {ECO:0000269|Ref.1, ECO:0000269|Ref.2};","Optimum pH is 8.0 (Ref.1). Stable between pH 7.5 and 8.5 (Ref.2). {ECO:0000269|Ref.1, ECO:0000269|Ref.2};",Q6TMA3,,1.0,
3981,8.5,{ECO:0000269|PubMed:14711700};,Optimum pH is 8.5. {ECO:0000269|PubMed:14711700};,Q6TMG4,,1.0,
3982,5.5,{ECO:0000269|PubMed:16244908};,Optimum pH is 5-6. {ECO:0000269|PubMed:16244908};,Q6TPH1,1.0,1.0,
3983,7.0,{ECO:0000269|PubMed:14657009};,Optimum pH is 7. {ECO:0000269|PubMed:14657009};,Q6U6H1,,1.0,
3984,7.75,Activity decreases rapidly below pH 7.0 and above pH 9.0. {ECO:0000269|PubMed:15681225};,Optimum pH is 7.5-8.0. Activity decreases rapidly below pH 7.0 and above pH 9.0. {ECO:0000269|PubMed:15681225};,Q6U6J0,0.5,1.0,
2044,7.75,{ECO:0000269|PubMed:17929833};,Optimum pH is 7.5-8.0. {ECO:0000269|PubMed:17929833};,Q6UB28,0.5,1.0,
2045,5.25,"Active from pH 4 to 7.5. Stable from pH 4 to 11. {ECO:0000269|PubMed:15660220, ECO:0000269|PubMed:8319689};","Optimum pH is 4.5-6.0. Active from pH 4 to 7.5. Stable from pH 4 to 11. {ECO:0000269|PubMed:15660220, ECO:0000269|PubMed:8319689};",Q6UG02,1.5,1.0,
2046,7.5,for 3C-like protease. {ECO:0000269|PubMed:22534091};,Optimum pH is 7.5 for 3C-like protease. {ECO:0000269|PubMed:22534091};,Q6UP17,,1.0,
2047,8.5,{ECO:0000269|PubMed:14657409};,Optimum pH is 8.5. {ECO:0000269|PubMed:14657409};,Q6USK1,,1.0,
2048,8.2,(at 30 degrees Celsius). {ECO:0000269|PubMed:14563678};,Optimum pH is 8.2 (at 30 degrees Celsius). {ECO:0000269|PubMed:14563678};,Q6USK2,,1.0,
2049,8.0,{ECO:0000269|PubMed:15788404};,Optimum pH is 8.5-7.5. {ECO:0000269|PubMed:15788404};,Q6UWR7,1.0,1.0,
2050,4.6,{ECO:0000269|PubMed:23986440};,Optimum pH is 4.6. {ECO:0000269|PubMed:23986440};,Q6UWY0,,1.0,
2051,7.95,"Little activity below pH 6.5. {ECO:0000269|PubMed:12534281, ECO:0000269|PubMed:12662155, ECO:0000269|PubMed:15039077};","Optimum pH is 7.4-8.5. Little activity below pH 6.5. {ECO:0000269|PubMed:12534281, ECO:0000269|PubMed:12662155, ECO:0000269|PubMed:15039077};",Q6V1X1,1.0999999999999996,1.0,
2052,7.75,with stevioside as substrate (at 40 degrees Celsius). {ECO:0000269|PubMed:27378621};,Optimum pH is 7.0-8.5 with stevioside as substrate (at 40 degrees Celsius). {ECO:0000269|PubMed:27378621};,Q6VAB4,1.5,1.0,
3985,5.0,{ECO:0000269|PubMed:13679086};,Optimum pH is 5.0. {ECO:0000269|PubMed:13679086};,Q6WAU0,,1.0,
3986,5.5,{ECO:0000269|PubMed:13679086};,Optimum pH is 5.5. {ECO:0000269|PubMed:13679086};,Q6WAU1,,1.0,
4821,8.0,{ECO:0000269|PubMed:14617078};,Optimum pH is 8.0. {ECO:0000269|PubMed:14617078};,Q6WNQ9,,1.0,
3987,8.0,{ECO:0000269|PubMed:14617078};,Optimum pH is 8.0. {ECO:0000269|PubMed:14617078};,Q6WNR0,,1.0,
2054,7.5,{ECO:0000269|PubMed:14675446};,Optimum pH is 6.0-9.0. {ECO:0000269|PubMed:14675446};,Q6WUC1,3.0,1.0,
2055,8.0,{ECO:0000269|PubMed:14675446};,Optimum pH is 8.0. {ECO:0000269|PubMed:14675446};,Q6WUC2,,1.0,
2056,7.0,with acetophenone as substrate. {ECO:0000269|Ref.1};,Optimum pH is 7.0 with acetophenone as substrate. {ECO:0000269|Ref.1};,Q6WVP7,,1.0,
2057,5.0,for mono- and diesters hydrolysis. {ECO:0000269|PubMed:168197};,Optimum pH is 5.0 for mono- and diesters hydrolysis. {ECO:0000269|PubMed:168197};,Q6XBH1,,1.0,
4822,9.4,{ECO:0000269|PubMed:30787435};,Optimum pH is 9.4. {ECO:0000269|PubMed:30787435};,Q6XGD5,,1.0,
2058,7.5,{ECO:0000269|PubMed:14617060};,Optimum pH is 7.0-8.0. {ECO:0000269|PubMed:14617060};,Q6XMI3,1.0,1.0,
2059,7.4,(for proline transport). {ECO:0000269|PubMed:21097500};,Optimum pH is 7.4 (for proline transport). {ECO:0000269|PubMed:21097500};,Q6YBV0,,1.0,
2060,5.0,{ECO:0000269|PubMed:12460766};,Optimum pH is 5. {ECO:0000269|PubMed:12460766};,Q6YGZ1,,1.0,
4823,7.0,{ECO:0000269|PubMed:11812233};,Optimum pH is 7.0. {ECO:0000269|PubMed:11812233};,Q6YP15,,1.0,
2061,8.8,{ECO:0000269|PubMed:27121038};,Optimum pH is 8.8. {ECO:0000269|PubMed:27121038};,Q6Z1Y6,,1.0,
3988,7.4,{ECO:0000269|PubMed:25728912};,Optimum pH is 7.4. {ECO:0000269|PubMed:25728912};,Q6Z244,,1.0,
2062,6.5,{ECO:0000269|PubMed:20057139};,Optimum pH is 6.5. {ECO:0000269|PubMed:20057139};,Q6Z4G3,,1.0,
2063,6.5,with estrone 3-sulfate and L-thyroxine (T4) as substrates.;,Optimum pH is 6.5 with estrone 3-sulfate and L-thyroxine (T4) as substrates.;,Q6ZQN7,,1.0,
2064,8.5,{ECO:0000269|PubMed:22556419};,Optimum pH is 8.5. {ECO:0000269|PubMed:22556419};,Q6ZVK8,,1.0,
2065,6.5,{ECO:0000269|PubMed:16820480};,Optimum pH is about 6.5. {ECO:0000269|PubMed:16820480};,Q700X4,,1.0,
3989,6.4,with tamarind seed xyloglucan as substrate. Retains 50% of its activity between pH 5.7 and 7.8. {ECO:0000269|PubMed:16207921};,Optimum pH is 6.4 with tamarind seed xyloglucan as substrate. Retains 50% of its activity between pH 5.7 and 7.8. {ECO:0000269|PubMed:16207921};,Q70DK5,,1.0,
2066,8.0,{ECO:0000269|PubMed:21166653};,Optimum pH is 8.0. {ECO:0000269|PubMed:21166653};,Q70DU8,,1.0,
3990,5.5,{ECO:0000269|PubMed:16517617};,Optimum pH is about 5.5. {ECO:0000269|PubMed:16517617};,Q70DX9,,1.0,
3991,8.5,{ECO:0000269|PubMed:22270561};,Optimum pH is 8.5. {ECO:0000269|PubMed:22270561};,Q70FG7,,1.0,
3992,6.0,{ECO:0000269|PubMed:16517617};,Optimum pH is about 6. {ECO:0000269|PubMed:16517617};,Q70GH4,,1.0,
3993,8.0,{ECO:0000269|PubMed:15060035};,Optimum pH is 8.0. {ECO:0000269|PubMed:15060035};,Q70I53,,1.0,
2067,6.0,{ECO:0000269|PubMed:16517617};,Optimum pH is about 6. {ECO:0000269|PubMed:16517617};,Q70J59,,1.0,
2069,7.8,{ECO:0000269|PubMed:15110860};,Optimum pH is 7.8. {ECO:0000269|PubMed:15110860};,Q70PR7,,1.0,
4824,5.0,{ECO:0000269|PubMed:14617070};,Optimum pH is 5.0. {ECO:0000269|PubMed:14617070};,Q70XE6,,1.0,
3994,7.0,{ECO:0000269|PubMed:15466559};,Optimum pH is 7.0. {ECO:0000269|PubMed:15466559};,Q715L4,,1.0,
2071,6.0,Active between pH 4-7. {ECO:0000269|PubMed:16226259};,Optimum pH is 6. Active between pH 4-7. {ECO:0000269|PubMed:16226259};,Q71DJ5,,1.0,
2072,6.25,{ECO:0000269|PubMed:7592321};,Optimum pH is 6.0-6.5. {ECO:0000269|PubMed:7592321};,Q71EW5,0.5,1.0,
2073,9.0,{ECO:0000269|PubMed:19029248};,Optimum pH is 9. {ECO:0000269|PubMed:19029248};,Q71RI9,,1.0,
3995,8.0,{ECO:0000269|PubMed:14715260};,Optimum pH is 8.0. {ECO:0000269|PubMed:14715260};,Q71TL0,,1.0,
2074,9.5,{ECO:0000269|PubMed:8566699};,Optimum pH is 9.5. {ECO:0000269|PubMed:8566699};,Q727P3,,1.0,
3996,9.5,{ECO:0000269|PubMed:8566699};,Optimum pH is 9.5. {ECO:0000269|PubMed:8566699};,Q727P4,,1.0,
2075,9.5,{ECO:0000269|PubMed:8566699};,Optimum pH is 9.5. {ECO:0000269|PubMed:8566699};,Q727P6,,1.0,
3997,7.35,{ECO:0000269|PubMed:7085632};,Optimum pH is 7.2-7.5. {ECO:0000269|PubMed:7085632};,Q72GI1,0.2999999999999998,1.0,
2076,5.5,{ECO:0000269|PubMed:11443080};,Optimum pH is 5.5. {ECO:0000269|PubMed:11443080};,Q74FU6,,1.0,
2077,7.0,More than 85% of the activity is retained in the pH range 4.5-6.0. Activity decreases sharply at pH 7.5. {ECO:0000269|PubMed:18408060};,Optimum pH is 7. More than 85% of the activity is retained in the pH range 4.5-6.0. Activity decreases sharply at pH 7.5. {ECO:0000269|PubMed:18408060};,Q74K42,,1.0,
3998,6.0,The enzyme is stable between pH 6.0 and 7.0. {ECO:0000269|Ref.1};,Optimum pH is 6.0. The enzyme is stable between pH 6.0 and 7.0. {ECO:0000269|Ref.1};,Q75P26,,1.0,
4825,5.5,{ECO:0000269|PubMed:11055393};,Optimum pH is 5.5. {ECO:0000269|PubMed:11055393};,Q75R32,,1.0,
4826,8.0,Stable from pH 6.0 to 9.0. {ECO:0000269|PubMed:15066183};,Optimum pH is 8.0. Stable from pH 6.0 to 9.0. {ECO:0000269|PubMed:15066183};,Q75SP7,,1.0,
2080,8.0,{ECO:0000269|PubMed:15024014};,Optimum pH is 8. {ECO:0000269|PubMed:15024014};,Q75UV1,,1.0,
4827,5.0,Active between pH 4.0 and 10.0. {ECO:0000269|PubMed:14976214};,Optimum pH is 5.0. Active between pH 4.0 and 10.0. {ECO:0000269|PubMed:14976214};,Q75W17,,1.0,
3999,5.0,{ECO:0000269|PubMed:15247239};,Optimum pH is 5.0. {ECO:0000269|PubMed:15247239};,Q75W54,,1.0,
4000,6.75,{ECO:0000269|PubMed:17257172};,Optimum pH is 6.5-7.0. {ECO:0000269|PubMed:17257172};,Q75WV3,0.5,1.0,
4828,8.8,{ECO:0000269|PubMed:14559898};,Optimum pH is 8.8. {ECO:0000269|PubMed:14559898};,Q75XW3,,1.0,
4001,3.0,Retains 80% and 60% of the original activity after incubation for 30 days at pH 3.0 and pH 4.0 respectively. Unstable at pH higher than 5.0.;,Optimum pH is 3.0. Retains 80% and 60% of the original activity after incubation for 30 days at pH 3.0 and pH 4.0 respectively. Unstable at pH higher than 5.0.;,Q766C2,,1.0,
4002,2.6,Retains 95% and 79% of the original activity after incubation for 30 days at pH 3.0 and pH 10.0 respectively.;,Optimum pH is 2.6. Retains 95% and 79% of the original activity after incubation for 30 days at pH 3.0 and pH 10.0 respectively.;,Q766C3,,1.0,
2081,9.0,{ECO:0000269|PubMed:15136743};,Optimum pH is 9.0. {ECO:0000269|PubMed:15136743};,Q76B45,,1.0,
4003,5.8,{ECO:0000269|PubMed:20030710};,Optimum pH is 5.8. {ECO:0000269|PubMed:20030710};,Q76CE8,,1.0,
2082,7.0,{ECO:0000269|PubMed:16306696};,Optimum pH is 7. {ECO:0000269|PubMed:16306696};,Q76EC9,,1.0,
2083,8.0,{ECO:0000269|PubMed:14556637};,Optimum pH is 8.0. {ECO:0000269|PubMed:14556637};,Q76EV4,,1.0,
4004,4.3,"Stable between pH 3.0 and 11.0 in the presence of BSA, and pH 4.0 and 9.5 in the absence of BSA. {ECO:0000269|PubMed:12543554};","Optimum pH is 4.3. Stable between pH 3.0 and 11.0 in the presence of BSA, and pH 4.0 and 9.5 in the absence of BSA. {ECO:0000269|PubMed:12543554};",Q76FP5,,1.0,
2084,8.0,{ECO:0000269|PubMed:15784989};,Optimum pH is 8.0. {ECO:0000269|PubMed:15784989};,Q76FS5,,1.0,
2085,8.0,"The enzyme is stable in a pH range of 9-10. {ECO:0000269|PubMed:15752689, ECO:0000269|PubMed:16233215};","Optimum pH is around 8. The enzyme is stable in a pH range of 9-10. {ECO:0000269|PubMed:15752689, ECO:0000269|PubMed:16233215};",Q76HM5,,1.0,
4005,8.0,{ECO:0000269|PubMed:15752689};,Optimum pH is around 8. {ECO:0000269|PubMed:15752689};,Q76HM7,,1.0,
2086,6.0,(with reduced chitobiose as substrate). {ECO:0000269|PubMed:12923090};,Optimum pH is 6.0 (with reduced chitobiose as substrate). {ECO:0000269|PubMed:12923090};,Q76HN4,,1.0,
4829,4.0,{ECO:0000269|PubMed:17502268};,Optimum pH is 4.0. {ECO:0000269|PubMed:17502268};,Q76HP6,,1.0,
4006,7.35,{ECO:0000269|PubMed:13678418};,Optimum pH is 7.0-7.7. {ECO:0000269|PubMed:13678418};,Q76IQ9,0.7000000000000002,1.0,
2087,8.0,{ECO:0000269|PubMed:16233624};,Optimum pH is 8.0. {ECO:0000269|PubMed:16233624};,Q76K71,,1.0,
4007,8.0,with pyridoxal as substrate (9.5 with L-fucose as substrate). {ECO:0000269|PubMed:15226311};,Optimum pH is 8.0 with pyridoxal as substrate (9.5 with L-fucose as substrate). {ECO:0000269|PubMed:15226311};,Q76KC2,,1.0,
4008,9.0,Stable from pH 6.0 to 9.5. {ECO:0000269|PubMed:15066172};,Optimum pH is 9.0. Stable from pH 6.0 to 9.5. {ECO:0000269|PubMed:15066172};,Q76KX0,,1.0,
2088,7.0,{ECO:0000269|PubMed:11826979};,Optimum pH is 7. {ECO:0000269|PubMed:11826979};,Q76L36,,1.0,
2089,7.5,{ECO:0000269|PubMed:11826979};,Optimum pH is 7.5. {ECO:0000269|PubMed:11826979};,Q76L37,,1.0,
4009,7.5,{ECO:0000269|PubMed:10724177};,Optimum pH is 7.5. {ECO:0000269|PubMed:10724177};,Q76MR7,,1.0,
2090,8.5,"{ECO:0000269|PubMed:10795315, ECO:0000269|PubMed:11575729};","Optimum pH is 8.0-9.0. {ECO:0000269|PubMed:10795315, ECO:0000269|PubMed:11575729};",Q76MX2,1.0,1.0,
2091,9.0,{ECO:0000269|PubMed:9335300};,Optimum pH is 9.0. {ECO:0000269|PubMed:9335300};,Q79EM7,,1.0,
2092,7.5,{ECO:0000269|PubMed:9473051};,Optimum pH is 7.5. {ECO:0000269|PubMed:9473051};,Q79EM8,,1.0,
2093,11.5,{ECO:0000269|PubMed:11029590};,Optimum pH is 11-12. {ECO:0000269|PubMed:11029590};,Q79F14,1.0,1.0,
2094,7.0,{ECO:0000269|PubMed:17827307};,Optimum pH is 6.5-7.5. {ECO:0000269|PubMed:17827307};,Q79F77,1.0,1.0,
2095,7.5,Active between pH 6 and 9. {ECO:0000269|PubMed:20558725};,Optimum pH is 7.5. Active between pH 6 and 9. {ECO:0000269|PubMed:20558725};,Q79FW5,,1.0,
2097,7.0,{ECO:0000269|PubMed:18050920};,Optimum pH is 7.0. {ECO:0000269|PubMed:18050920};,Q79VI4,,1.0,
2098,7.0,to 8.0 for 4Fe-4S stability. {ECO:0000269|PubMed:19954209};,Optimum pH is 7.0 to 8.0 for 4Fe-4S stability. {ECO:0000269|PubMed:19954209};,Q7AKI9,,1.0,
2099,8.0,{ECO:0000269|PubMed:12484781};,Optimum pH is 7.0-9.0. {ECO:0000269|PubMed:12484781};,Q7BJX9,2.0,1.0,
4010,8.0,;,Optimum pH is 7.0-9.0.;,Q7BS42,2.0,1.0,
2100,9.0,due to the greater stability of the enamine/imine intermediate at high pH. {ECO:0000269|PubMed:22094463};,Optimum pH is around 9 due to the greater stability of the enamine/imine intermediate at high pH. {ECO:0000269|PubMed:22094463};,Q7CP78,,1.0,
2101,8.0,{ECO:0000269|PubMed:19060141};,Optimum pH is 8. {ECO:0000269|PubMed:19060141};,Q7CRQ0,,1.0,
2102,7.5,"{ECO:0000269|PubMed:17888872, ECO:0000269|PubMed:18201574};","Optimum pH is 7.5. {ECO:0000269|PubMed:17888872, ECO:0000269|PubMed:18201574};",Q7DBF3,,1.0,
4831,8.5,{ECO:0000269|PubMed:18201574};,Optimum pH is 8.5. {ECO:0000269|PubMed:18201574};,Q7DBF7,,1.0,
2103,5.25,{ECO:0000269|PubMed:8706734};,Optimum pH is 4.5-6.0. {ECO:0000269|PubMed:8706734};,Q7F3A8,1.5,1.0,
2104,7.0,{ECO:0000269|PubMed:19297586};,Optimum pH is 7. {ECO:0000269|PubMed:19297586};,Q7G191,,1.0,
2105,8.0,{ECO:0000269|PubMed:10739959};,Optimum pH is 8. {ECO:0000269|PubMed:10739959};,Q7G192,,1.0,
2106,8.0,{ECO:0000269|PubMed:10739959};,Optimum pH is 8. {ECO:0000269|PubMed:10739959};,Q7G193,,1.0,
2107,7.699999999999999,{ECO:0000269|PubMed:15863841};,Optimum pH is 7.6-7.8. {ECO:0000269|PubMed:15863841};,Q7L5A8,0.20000000000000018,1.0,
4011,7.0,{ECO:0000269|PubMed:22950735};,Optimum pH is 7.0. {ECO:0000269|PubMed:22950735};,Q7LXP6,,1.0,
4012,6.5,Only 13% of activity is retained at pH 7.5. {ECO:0000269|PubMed:15364950};,Optimum pH is 6.5. Only 13% of activity is retained at pH 7.5. {ECO:0000269|PubMed:15364950};,Q7LYW5,,1.0,
4013,6.0,{ECO:0000269|PubMed:16549391};,Optimum pH is 6.0. {ECO:0000269|PubMed:16549391};,Q7LZQ1,,1.0,
4014,7.5,"Active from pH 5.5 to 11. {ECO:0000269|PubMed:6361187, ECO:0000269|PubMed:6387015};","Optimum pH is 7.5. Active from pH 5.5 to 11. {ECO:0000269|PubMed:6361187, ECO:0000269|PubMed:6387015};",Q7M3P9,,1.0,
4015,5.0,{ECO:0000269|PubMed:9756633};,Optimum pH is 5.0. {ECO:0000269|PubMed:9756633};,Q7M438,,1.0,
4832,5.0,;,Optimum pH is 5.0.;,Q7M456,,1.0,
2108,7.5,{ECO:0000269|PubMed:11098152};,Optimum pH is about 7.5. {ECO:0000269|PubMed:11098152};,Q7M537,,1.0,
4016,7.0,{ECO:0000269|PubMed:10092598};,Optimum pH is 6-8. {ECO:0000269|PubMed:10092598};,Q7MUW6,2.0,1.0,
4833,5.5,{ECO:0000269|PubMed:16806954};,Optimum pH is 5.5. {ECO:0000269|PubMed:16806954};,Q7PCC4,,1.0,
2109,7.8,{ECO:0000269|PubMed:16262702};,Optimum pH is 7.8. {ECO:0000269|PubMed:16262702};,Q7PRG3,,1.0,
2110,6.75,{ECO:0000269|PubMed:26075520};,Optimum pH is 6-7.5. {ECO:0000269|PubMed:26075520};,Q7Q2T8,1.5,1.0,
